#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-09-01T19:43:54 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-01T19:43:54	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=100&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-order=I&-out.src=I/355/gaiadr3&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-source=I/355/gaiadr3&-out.orig=standard&-out=RA_ICRS&-out=DE_ICRS&-out=Source&-out=e_RA_ICRS&-out=e_DE_ICRS&-out=Plx&Plx=&gt;=100&-out=e_Plx&-out=PM&-out=pmRA&-out=e_pmRA&-out=pmDE&-out=e_pmDE&-out=RUWE&-out=FG&-out=e_FG&-out=Gmag&-out=FBP&-out=e_FBP&-out=BPmag&-out=FRP&-out=e_FRP&-out=RPmag&-out=BP-RP&-out=RV&-out=e_RV&-out=Vbroad&-out=GRVSmag&-out=QSO&-out=Gal&-out=NSS&-out=XPcont&-out=XPsamp&-out=RVS&-out=EpochPh&-out=EpochRV&-out=MCMCGSP&-out=MCMCMSC&-out=And&-out=Teff&-out=logg&-out=[Fe/H]&-out=Dist&-out=A0&-out=HIP&-out=PS1&-out=SDSS13&-out=SKYM2&-out=TYC2&-out=URAT1&-out=AllWISE&-out=APASS9&-out=GSC23&-out=RAVE5&-out=2MASS&-out=RAVE6&-out=RAJ2000&-out=DEJ2000&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_1355
#Name: I/355
#Title: Gaia DR3 Part 1. Main source (Gaia Collaboration, 2022)
#INFO	ivoid=ivo://cds.vizier/i/355	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/i/355	    IVOID of underlying data collection
#INFO	creator=Gaia collaboration	    First author or institution
#INFO	cites=bibcode:2022yCat.1355....0G	    Bibcode of the dataset
#INFO	journal=yCat	    Journal name
#INFO	original_date=2022	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/I/355	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.1355	    Dataset identifier that can be used for citation
#INFO	publication_date=2024-12-12	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	H_2016.000:	ICRS
#Table	I_355_gaiadr3:
#Name: I/355/gaiadr3
#Title: Gaia DR3 source catalog (1811709771 sources)
#Column	_RAJ2000	(F17.13)	Right ascension (FK5, Equinox=J2000.0) at Epoch=J2000, proper motions taken into account 	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F17.13)	Declination (FK5, Equinox=J2000.0) at Epoch=J2000, proper motions taken into account 	[ucd=pos.eq.dec]
#Column	RA_ICRS	(F15.11)	Right ascension (ICRS) at Ep=2016.0 (ra)	[ucd=pos.eq.ra;meta.main]
#Column	DE_ICRS	(F15.11)	Declination (ICRS) at Ep=2016.0 (dec)	[ucd=pos.eq.dec;meta.main]
#Column	Source	(I19)	Unique source identifier (unique within a particular Data Release) (source_id)	[ucd=meta.id;meta.main]
#Column	e_RA_ICRS	(F7.4)	Standard error of right ascension (ra_error)	[ucd=stat.error;pos.eq.ra]
#Column	e_DE_ICRS	(F7.4)	Standard error of declination (dec_error)	[ucd=stat.error;pos.eq.dec]
#Column	Plx	(F9.4)	? Parallax (parallax)	[ucd=pos.parallax.trig]
#Column	e_Plx	(F7.4)	? Standard error of parallax (parallax_error)	[ucd=stat.error;pos.parallax.trig]
#Column	PM	(F9.3)	? Total proper motion (pm)	[ucd=pos.pm;pos.eq]
#Column	pmRA	(F9.3)	? Proper motion in right ascension direction, pmRA*cosDE (pmra)	[ucd=pos.pm;pos.eq.ra]
#Column	e_pmRA	(F6.3)	? Standard error of proper motion in right ascension direction (pmra_error)	[ucd=stat.error;pos.pm;pos.eq.ra]
#Column	pmDE	(F9.3)	? Proper motion in declination direction (pmdec)	[ucd=pos.pm;pos.eq.dec]
#Column	e_pmDE	(F6.3)	? Standard error of proper motion in declination direction (pmdec_error)	[ucd=stat.error;pos.pm;pos.eq.dec]
#Column	RUWE	(F7.3)	? Renormalised unit weight error (ruwe)	[ucd=stat.error]
#Column	FG	(F16.5)	? G-band mean flux (phot_g_mean_flux)	[ucd=phot.flux;em.opt]
#Column	e_FG	(E11.4)	? Error on G-band mean flux (phot_g_mean_flux_error)	[ucd=stat.error;phot.flux;em.opt]
#Column	Gmag	(F9.6)	? G-band mean magnitude (phot_g_mean_mag)	[ucd=phot.mag;em.opt]
#Column	FBP	(E11.4)	? Integrated BP mean flux (phot_bp_mean_flux)	[ucd=phot.flux;em.opt.B]
#Column	e_FBP	(E11.4)	? Error on the integrated BP mean flux (phot_bp_mean_flux_error)	[ucd=stat.error;phot.flux;em.opt.B]
#Column	BPmag	(F9.6)	? Integrated BP mean magnitude (phot_bp_mean_mag)	[ucd=phot.mag;em.opt.B]
#Column	FRP	(E11.4)	? Integrated RP mean flux (phot_rp_mean_flux)	[ucd=phot.flux;em.opt.R]
#Column	e_FRP	(E11.4)	? Error on the integrated RP mean flux (phot_rp_mean_flux_error)	[ucd=stat.error;phot.flux;em.opt.R]
#Column	RPmag	(F9.6)	? Integrated RP mean magnitude (phot_rp_mean_mag)	[ucd=phot.mag;em.opt.R]
#Column	BP-RP	(F9.6)	? BP-RP colour (bp_rp)	[ucd=phot.color;em.opt.B;em.opt.R]
#Column	RV	(F7.2)	? Radial velocity (radial_velocity)	[ucd=spect.dopplerVeloc.opt;em.opt.I]
#Column	e_RV	(F5.2)	? Radial velocity error (radial_velocity_error)	[ucd=stat.error;spect.dopplerVeloc.opt;em.opt.I]
#Column	Vbroad	(F8.4)	? Spectral line broadening parameter (vbroad)	[ucd=spect.dopplerVeloc.opt;em.opt.I]
#Column	GRVSmag	(F9.6)	? Integrated Grvs magnitude (grvs_mag)	[ucd=phot.mag;em.opt]
#Column	QSO	(I1)	[0/1] Flag indicating the availability of additional information in the QSO candidates table (in_qso_candidates)	[ucd=meta.code.status]
#Column	Gal	(I1)	[0/1] Flag indicating the availability of additional information in the galaxy candidates table (in_galaxy_candidates)	[ucd=meta.code.status]
#Column	NSS	(I1)	[0/7] Flag indicating the availability of additional information in the various Non-Single Star tables (non_single_star)	[ucd=meta.code.status]
#Column	XPcont	(I1)	[0/1] Flag indicating the availability of mean BP/RP spectrum in continuous representation for this source (has_xp_continuous)	[ucd=meta.code.status]
#Column	XPsamp	(I1)	[0/1] Flag indicating the availability of mean BP/RP spectrum in sampled form for this source (has_xp_sampled)	[ucd=meta.code.status]
#Column	RVS	(I1)	[0/1] Flag indicating the availability of mean RVS spectrum for this source (has_rvs)	[ucd=meta.code.status]
#Column	EpochPh	(I1)	[0/1] Flag indicating the availability of epoch photometry for this source (has_epoch_photometry)	[ucd=meta.code.status]
#Column	EpochRV	(I1)	[0/1] Flag indicating the availability of epoch radial velocity for this source (has_epoch_rv)	[ucd=meta.code.status]
#Column	MCMCGSP	(I1)	[0/1] Flag indicating the availability of GSP-Phot MCMC samples for this source (has_mcmc_gspphot)	[ucd=meta.code.status]
#Column	MCMCMSC	(I1)	[0/1] Flag indicating the availability of MSC MCMC samples for this source (has_mcmc_msc)	[ucd=meta.code.status]
#Column	And	(I1)	[0/1] Flag indicating that the source is present in the Gaia Andromeda Photometric Survey (GAPS) (in_andromeda_survey)	[ucd=meta.code.status]
#Column	Teff	(F7.1)	? Effective temperature from GSP-Phot Aeneas best library using BP/RP spectra (teff_gspphot)	[ucd=phys.temperature.effective]
#Column	logg	(F7.4)	? Surface gravity from GSP-Phot Aeneas best library using BP/RP spectra (logg_gspphot)	[ucd=phys.gravity]
#Column	[Fe/H]	(F7.4)	? Iron abundance from GSP-Phot Aeneas best library using BP/RP spectra (mh_gspphot)	[ucd=phys.abund.Z]
#Column	Dist	(F10.4)	? Distance from GSP-Phot Aeneas best library using BP/RP spectra (distance_gspphot)	[ucd=pos.distance;pos.eq]
#Column	A0	(F7.4)	? Monochromatic extinction A_0 at 547.7nm from GSP-Phot Aeneas best library using BP/RP spectra (azero_gspphot)	[ucd=phys.absorption;em.opt]
#Column	HIP	(I6)	? HIP cross-id number, van Leeuwen, Cat. I/311 (hip_original_ext_source_id)	[ucd=meta.number;phys.atmol.number]
#Column	PS1	(I18)	? PS1 cross-id name, Chambers et al., Cat. II/349 (ps1_original_ext_source_id)	[ucd=meta.id.cross]
#Column	SDSS13	(I19)	? SDSS name, Albareti et al., 2017ApJS..233...25A (sdss13_ext_source_id)	[ucd=meta.id.cross]
#Column	SKYM2	(I9)	? SkyMapperDR2 cross-id name, Onken et al., 2019PASA...36...33O (skym2_original_ext_source_id)	[ucd=meta.id.cross]
#Column	TYC2	(a12)	Tycho-2 cross-id name, Hog et al., Cat. I/259 (tyc2_original_ext_source_id)	[ucd=meta.id.cross]
#Column	URAT1	(a15)	URAT1 name, Zacharias et al., Cat. I/329 (urat1_original_ext_source_id)	[ucd=meta.id.cross]
#Column	AllWISE	(a19)	ALLWISE cross-id name, Cutri et al., Cat. II/328 (allwise_original_ext_source_id)	[ucd=meta.id.cross]
#Column	APASS9	(I8)	? APASS9 identification, Henden et al., Cat. II/336 (apass9_original_ext_source_id)	[ucd=meta.id.cross]
#Column	GSC23	(a10)	GSC2.3 cross-id name, Lasker et al., Cat. I/305 (gsc23_original_ext_source_id)	[ucd=meta.id.cross]
#Column	RAVE5	(a16)	RAVE DR5 cross-id name, Kunder et al., Cat. III/279 (rave5_original_ext_source_id)	[ucd=meta.id.cross]
#Column	2MASS	(a17)	2MASS cross-id name, Cutri et al., Cat. II/246 (twomass_original_ext_source_id)	[ucd=meta.id.cross]
#Column	RAVE6	(a21)	RAVE DR6 cross-id name, Steinmetz et al., Cat. III/283 (rave6_original_ext_source_id)	[ucd=meta.id.cross]
#Column	RAJ2000	(F15.11)	Barycentric right ascension (ICRS) at Ep=2000.0 (added by CDS) (ra2000)	[ucd=pos.eq.ra]
#Column	DEJ2000	(F15.11)	Barycentric declination (ICRS) at Ep=2000.0 (added by CDS) (dec2000)	[ucd=pos.eq.dec]
_RAJ2000;_DEJ2000;RA_ICRS;DE_ICRS;Source;e_RA_ICRS;e_DE_ICRS;Plx;e_Plx;PM;pmRA;e_pmRA;pmDE;e_pmDE;RUWE;FG;e_FG;Gmag;FBP;e_FBP;BPmag;FRP;e_FRP;RPmag;BP-RP;RV;e_RV;Vbroad;GRVSmag;QSO;Gal;NSS;XPcont;XPsamp;RVS;EpochPh;EpochRV;MCMCGSP;MCMCMSC;And;Teff;logg;[Fe/H];Dist;A0;HIP;PS1;SDSS13;SKYM2;TYC2;URAT1;AllWISE;APASS9;GSC23;RAVE5;2MASS;RAVE6;RAJ2000;DEJ2000
008.1229493066837;+67.2358719462509;008.14303081726;+67.23432836058; 527956488340229632; 0.3377; 0.3923; 101.0864; 0.4607; 1782.537; 1748.319; 0.422; -347.589; 0.534;  5.886;   2807321.69995; 5.0373e+03; 9.566636; 7.0020e+05; 8.5362e+02;10.725487; 3.3943e+06; 1.4909e+03; 8.421021; 2.304465;  -3.37; 0.46;        ; 7.910193;0;0;0;1;1;0;0;0;0;0;0;       ;       ;       ;          ;       ;      ;                  ;                   ;         ;            ;URAT1-787009024;                   ; 4568505;          ;                ;                 ;                     ;  8.12294941877; 67.23587193764
015.8326458626497;+62.3655103425982;015.83964458528;+62.36589259249; 522864272041351296; 0.0326; 0.0354; 101.3724; 0.0480;  735.440;  730.398; 0.039;   85.967; 0.045;  1.072;    319189.68887; 3.8364e+02;11.927245; 3.7636e+04; 1.9996e+02;13.899523; 4.5870e+05; 1.1546e+03;10.594085; 3.305438;       ;     ;        ;         ;0;0;0;1;1;0;1;0;0;0;0;       ;       ;       ;          ;       ;      ;182830158373119608;                   ;         ;            ;URAT1-762045756;                   ;        ;NALM007285;                ;01031971+6221557 ;                     ; 15.83264586265; 62.36551034260
015.6619502612951;+62.3450486837989;015.66895082068;+62.34545122289; 522863309964987520; 0.0112; 0.0119; 101.4238; 0.0169;  736.672;  731.088; 0.014;   90.532; 0.017;  1.036;   6403416.18131; 2.0341e+03; 8.671337; 1.6543e+06; 1.8423e+03; 9.792029; 7.1206e+06; 4.5277e+03; 7.616600; 2.175430;  -6.28; 0.13;        ; 7.133725;0;0;0;1;1;0;0;0;1;0;0; 3594.6; 4.6423;-0.1073;    9.8438; 0.0001;  4872;                  ;                   ;         ;4021-1115-1 ;URAT1-762045276;J010239.92+622043.1; 4518322;NALM000267;                ;01023895+6220422 ;                     ; 15.66195033430; 62.34504868800
251.2764605877503;+33.5092260600038;251.27624770079;+33.51092483403;1314438839310796800; 0.0114; 0.0127; 101.5615; 0.0150;  384.305;  -39.939; 0.015;  382.224; 0.016;  0.985;  19075925.57642; 4.4623e+03; 7.486153; 6.5294e+06; 4.0491e+03; 8.301352; 1.8131e+07; 9.4023e+03; 6.601868; 1.699484; -32.05; 0.13;  7.4786; 6.247659;0;0;0;1;1;0;0;0;1;0;0; 3880.7; 4.4750;-0.5066;    9.8461; 0.0003; 82003;                  ;1237661388156371025;         ;2585-1313-1 ;URAT1-618222417;                   ; 8126396;N61P023978;                ;16450635+3330330 ;                     ;251.27646057641; 33.50922615048
228.7535543514544;+48.7948026936389;228.74722564537;+48.80131233163;1589250088362827776; 0.2098; 0.2335; 101.9645; 0.2567; 1739.272; -938.044; 0.236; 1464.630; 0.283;  1.203;       378.64818; 1.1417e+00;19.241777; 3.9337e+01; 6.4695e+00;21.351543; 7.2015e+02; 7.6511e+00;17.604332; 3.747212;       ;     ;        ;         ;0;0;0;1;0;0;0;0;0;0;0;       ;       ;       ;          ;       ;      ;166552287495599375;1237659162806452495;         ;            ;               ;J151459.85+484756.7;        ;N66J014586;                ;15150083+4847416 ;                     ;228.75355435145; 48.79480269364
310.4631677013836;-32.4361752268664;310.46473121535;-32.43751492133;6792436799477051904; 0.0614; 0.0316; 101.9724; 0.0770;  423.100;  296.908; 0.078; -301.429; 0.059;  2.264;   2708643.02922; 1.5474e+03; 9.605488; 4.3436e+05; 2.6385e+03;11.243916; 4.4892e+06; 1.1451e+05; 8.117472; 3.126444;  -8.08; 1.60;        ;         ;0;0;0;1;1;0;0;0;0;0;0; 3111.9; 4.3180;-0.0626;    9.7599; 0.0008;      ;                  ;                   ;234056193;            ;               ;                   ;60319881;          ;                ;                 ;                     ;310.46316772247;-32.43617524494
016.2241795767207;-18.1246182112806;016.23022246918;-18.12244895479;2358022227591374336; 0.0261; 0.0222; 102.2827; 0.0358; 1381.302; 1292.188; 0.044;  488.104; 0.049;  1.153;    157053.33992; 9.1979e+01;12.697248; 1.6764e+04; 3.4500e+01;14.777573; 2.2704e+05; 1.9168e+02;11.357640; 3.419932;  12.49; 0.40;        ;10.755034;0;0;0;1;1;1;0;0;0;0;0;       ;       ;       ;          ;       ;      ; 86250162300753140;                   ; 12491840;            ;               ;J010454.77-180723.3;16354671;S0R9003498;                ;01045368-1807292 ;                     ; 16.22417945039;-18.12461825663
175.5462222319426;+26.7065696611688;175.55067547084;+26.70295395359;4017860992519744384; 0.0200; 0.0226; 102.3014; 0.0302; 1209.564;  895.088; 0.026; -813.550; 0.025;  1.125;   2767854.63032; 1.2154e+03; 9.582008; 6.0007e+05; 4.4917e+02;10.893038; 3.3239e+06; 1.3405e+03; 8.443771; 2.449266;   8.87; 0.16;        ; 7.919722;0;0;0;0;0;1;0;0;1;0;0; 3228.1; 4.0089;-1.2188;    9.7782; 0.0001; 57087;                  ;1237667429571166258;         ;1984-2613-1 ;URAT1-584176175;J114211.79+264215.1;27727031;N6NZ000851;                ;11421096+2642251 ;                     ;175.54622216582; 26.70656971485
070.0969776533406;-05.5022570498921;070.09847133151;-05.50168854630;3200303384927512960; 0.0496; 0.0302; 102.5942; 0.0612;  358.150;  334.529; 0.064;  127.914; 0.056;  1.099;     20569.91522; 1.9023e+01;14.904285; 8.2368e+02; 1.0476e+01;18.049140; 3.4325e+04; 5.7223e+01;13.408868; 4.640273;       ;     ;        ;         ;0;0;0;1;1;0;1;0;0;0;0;       ;       ;       ;          ;       ;      ;101390700982048305;1237649927028015220; 25104294;            ;URAT1-423009190;J044023.50-053006.7;        ;S2A2003563;                ;04402325-0530082 ;                     ; 70.09697765334; -5.50225704989
044.3576491880434;-31.0978321594076;044.36088479990;-31.09629274552;5052876333365036928; 0.2083; 0.3333; 102.6993; 0.4759;  713.154;  623.388; 0.271;  346.377; 0.449;  1.162;       208.77609; 5.2936e-01;19.888165; 4.0564e+01; 5.0813e+00;21.318203; 3.9953e+02; 5.5817e+00;18.244032; 3.074171;       ;     ;        ;         ;0;0;0;1;0;0;0;0;0;0;0;       ;       ;       ;          ;       ;      ; 70680443599784243;                   ; 10831898;            ;               ;J025726.34-310548.5;        ;S34S016083;                ;02572581-3105523 ;                     ; 44.35764918804;-31.09783215941
162.4401157839475;+35.5475302619092;162.43628733719;+35.54286957230; 750586216906847104; 0.2442; 0.2928; 102.7521; 0.4059; 1261.316; -700.864; 0.554;-1048.669; 0.418; 10.243;    421545.59602; 6.6770e+02;11.625256; 6.6008e+04; 8.1333e+01;13.289557; 5.8852e+05; 4.0390e+02;10.323491; 2.966066;  64.61; 0.95;        ; 9.744751;0;0;0;1;1;0;0;0;0;0;0;       ;       ;       ;          ;       ;      ;150651624374953285;1237664819280216105;         ;            ;URAT1-628182673;J104944.99+353239.8; 5719140;N977008199;                ;                 ;                     ;162.44011619994; 35.54753076830
307.6763763548951;+07.8266053284782;307.67935542370;+07.82610907460;1749030362195988096; 0.6974; 0.4950; 102.7966; 0.8009;  673.369;  664.047; 0.937; -111.659; 0.909;  1.271;       166.28816; 1.8668e+00;20.135214; 3.1964e+01; 9.6421e+00;21.576904; 3.6071e+02; 1.1755e+01;18.355003; 3.221901;       ;     ;        ;         ;0;0;0;0;0;0;0;0;0;0;0;       ;       ;       ;          ;       ;      ;117393076783271983;1237652986107791714;         ;            ;               ;J203042.80+074934.5;        ;          ;                ;20304235+0749358 ;                     ;307.67637635490;  7.82660532848
025.7540974113319;-67.3084314060075;025.75030396963;-67.31295815760;4698424845771339520; 0.0108; 0.0099; 102.9078; 0.0111; 1070.409; -329.264; 0.013;-1018.509; 0.013;  1.049;     62563.86498; 1.7933e+01;13.696558; 3.6162e+04; 2.4151e+01;13.942925; 3.8325e+04; 1.9379e+01;13.289191; 0.653734;       ;     ;        ;         ;0;0;1;1;1;0;0;0;0;0;0;       ;       ;       ;          ;       ;      ;                  ;                   ;499128476;            ;               ;J014300.36-671841.2;36463245;S1GQ000100;                ;01430103-6718293 ;                     ; 25.75409741133;-67.30843140601
311.2897187390403;-31.3408994150931;311.29118264810;-31.34250007993;6794047652729201024; 0.0173; 0.0113; 102.9432; 0.0231;  456.998;  281.319; 0.022; -360.148; 0.019;  0.927;  13726849.89165; 1.1007e+04; 7.843440; 3.7276e+06; 8.4322e+03; 8.909956; 1.5125e+07; 1.8718e+04; 6.798632; 2.111324;  -6.90; 0.37;        ; 6.326872;0;0;0;1;1;0;0;0;0;0;0;       ;       ;       ;          ;       ;102409;                  ;                   ;234220963;7457-641-1  ;               ;J204509.75-312030.9;        ;SCLW041323;                ;20450949-3120266 ;                     ;311.28971875605;-31.34089943369
235.5272511075552;-19.4717533707239;235.51777703710;-19.47636665244;6254033894121581952; 0.2953; 0.2243; 103.1798; 0.3159; 2261.944;-2009.747; 0.379;-1037.933; 0.290;  3.552;   1001388.03338; 5.9178e+02;10.685861; 1.9531e+05; 2.2239e+02;12.111737; 1.2545e+06; 6.7475e+02; 9.501714; 2.610024;  83.18; 0.90;  5.4653; 8.941355;0;0;0;1;1;0;0;0;0;0;0;       ;       ;       ;          ;       ; 76901; 84632355207130343;                   ;167190966;            ;               ;J154205.08-192829.0;        ;S915012861;                ;15420677-1928167 ;                     ;235.52725243824;-19.47175272271
263.8060049442544;-48.6800340149230;263.80594666213;-48.67780401886;5946986063671469824; 0.0455; 0.0340; 103.2027; 0.0462;  501.824;   -8.658; 0.050;  501.749; 0.032;  1.293;    425999.02176; 2.7796e+02;11.613846; 7.1351e+04; 3.6878e+02;13.205047; 5.7082e+05; 2.5180e+03;10.356640; 2.848407; -25.70; 0.30;        ; 9.737592;0;0;0;1;1;0;0;0;1;0;0; 3004.7; 4.6044;-0.6918;    9.6900; 0.0000;      ;                  ;                   ;         ;            ;               ;                   ;        ;          ;                ;                 ;                     ;263.80600494173;-48.68003391815
263.8067383911741;-48.6808670555588;263.80723698262;-48.67877743079;5946986063684477056; 0.0192; 0.0155; 103.3081; 0.0216;  475.964;   74.069; 0.024;  470.166; 0.015;  0.989;   3609946.84116; 1.0899e+03; 9.293614; 8.7779e+05; 9.1278e+02;10.480064; 4.1292e+06; 2.1740e+03; 8.208224; 2.271840; -23.45; 0.19;        ; 7.698354;0;0;0;1;1;0;0;0;1;0;0; 3235.1; 4.0199;-1.0658;    9.6847; 0.0000; 86057;                  ;                   ;         ;8346-1926-1 ;               ;                   ;51595552;S7BB044333;                ;17351362-4840510 ;                     ;263.80673841094;-48.68086697274
211.4051076879140;+83.8402102744437;211.37927527967;+83.84270560145;1725759404752580736; 0.4592; 0.4379; 103.4474; 0.4873;  839.065; -623.668; 0.581;  561.309; 0.590;  1.254;       168.54282; 1.0144e+00;20.120592; 6.1147e+01; 1.2353e+01;20.872606; 3.5775e+02; 1.0988e+01;18.363949; 2.508657;       ;     ;        ;         ;0;0;0;0;0;0;0;0;0;0;0;       ;       ;       ;          ;       ;      ;208612113835411611;                   ;         ;            ;               ;J140533.13+835030.7;        ;          ;                ;14053729+8350248 ;                     ;211.40510768791; 83.84021027444
058.1739660183332;+17.0178249248226;058.17597943609;+17.01495662975;  43574131143039104; 0.0822; 0.0520; 103.5008; 0.0882;  777.270;  433.183; 0.107; -645.369; 0.069;  3.730;    253799.13524; 1.8081e+02;12.176142; 3.2073e+04; 1.1686e+02;14.073210; 3.5547e+05; 5.3287e+02;10.870900; 3.202310;  35.96; 1.78;        ;10.265390;0;0;1;1;1;1;0;0;0;0;0;       ;       ;       ;          ;       ;      ;128410581752099802;                   ;         ;            ;URAT1-536022103;J035242.06+170057.4;  127711;N9ZS005945;                ;03524169+1701056 ;                     ; 58.17396589569; 17.01782509954
144.9432033185795;-41.0675567837536;144.94009578929;-41.06596998361;5425628298649940608; 0.0126; 0.0137; 104.0957; 0.0176;  636.680; -527.147; 0.017;  357.039; 0.018;  1.081;   2644751.56279; 1.7542e+03; 9.631405; 5.4204e+05; 1.2630e+03;11.003457; 3.2416e+06; 3.9679e+03; 8.471009; 2.532448;  18.06; 0.13;  6.4547; 7.911392;0;0;0;1;1;1;0;0;1;0;0; 3193.7; 4.0045;-1.1669;    9.6173; 0.0002; 47425;                  ;                   ;434099596;7696-1226-2 ;               ;J093945.87-410359.4;42277658;S66O000606;                ;09394631-4104029 ;                     ;144.94320341417;-41.06755683256
312.5673328159029;-34.4118330019332;312.56914167937;-34.41315317609;6779821003058453120; 0.0267; 0.0191; 104.1310; 0.0346;  448.298;  335.769; 0.036; -297.036; 0.032;  1.266;    285434.63330; 1.7167e+02;12.048600; 3.6395e+04; 7.1080e+01;13.935938; 3.9632e+05; 3.3938e+02;10.752785; 3.183153; -25.37; 0.47;        ;10.153471;0;0;0;1;1;0;0;0;1;0;0; 3036.4; 5.0526;-0.1218;    9.5770; 0.0001;      ;                  ;                   ;233959074;            ;               ;J205016.44-342445.7;60261817;SCMR006029;                ;20501615-3424424 ;                     ;312.56733289411;-34.41183305901
175.2625677942549;+34.2016337792914;175.26250050618;+34.19993957544;4025850731201819392; 0.0681; 0.0986; 104.4252; 0.1005;  381.401;  -12.522; 0.088; -381.196; 0.142;  1.140; 170039022.53507; 1.2812e+05; 5.110995; 8.7205e+07; 1.1591e+05; 5.487189; 1.1660e+08; 2.0208e+05; 4.581154; 0.906035;  -5.70; 0.14;  6.9549; 4.401327;0;0;0;1;1;0;0;0;1;0;0; 5394.3; 4.4601;-0.3464;    9.5746; 0.0000; 56997;                  ;                   ;         ;2525-2445-1 ;URAT1-622189613;J114103.01+341201.9;        ;N6OM000080;                ;11410301+3412064 ;                     ;175.26256779360; 34.20163376280
306.5220922123099;+58.5729667824926;306.52431726019;+58.57537971546;2188318517720321664; 0.0234; 0.0254; 104.4415; 0.0261;  602.401;  261.038; 0.032;  542.906; 0.031;  1.419;    215794.24781; 1.0616e+02;12.352267; 2.4448e+04; 4.5851e+01;14.367921; 3.0797e+05; 2.0519e+02;11.026613; 3.341308; -60.26; 0.54;        ;10.444726;0;0;0;1;1;0;0;0;1;0;0; 2982.7; 5.0699;-0.1176;    9.5581; 0.0000;      ;178293065236420691;1237672025697681483;         ;            ;URAT1-743292334;J202605.65+583428.4;15410398;N12W013175;                ;20260528+5834224 ;                     ;306.52209244141; 58.57296703095
173.6228601847283;-32.8313396648363;173.61931513362;-32.82768460706;3478127463341507072; 0.0175; 0.0162; 104.6133; 0.0277; 1060.919; -670.230; 0.036;  822.399; 0.026;  0.756;  95415137.54335; 2.7205e+04; 5.738324; 4.7178e+07; 2.1868e+04; 6.154197; 6.9038e+07; 7.5810e+04; 5.150168; 1.004029; -22.09; 0.12;  5.9269; 4.936653;0;0;0;1;1;0;0;0;0;0;0; 5225.1; 4.5879;-0.1879;    9.5357; 0.0001; 56452;                  ;                   ; 86905672;7220-866-1  ;               ;J113428.91-324944.0;        ;S5BE023467;J113429.5-324953;11342953-3249533 ;20070423_1130m32_120 ;173.62286005067;-32.83133952663
173.6269906691067;-32.8340013233498;173.62327851192;-32.83031725242;3478127467639543296; 0.0159; 0.0140; 104.6570; 0.0267; 1086.116; -701.802; 0.032;  828.928; 0.020;  0.981;     28551.01877; 8.0135e+00;14.548313; 1.4733e+04; 2.9983e+01;14.917825; 2.0269e+04; 3.0199e+01;13.980828; 0.936996;       ;     ;        ;         ;0;0;0;1;1;0;1;0;0;0;0;       ;       ;       ;          ;       ;      ;                  ;                   ;         ;            ;               ;                   ;        ;          ;                ;                 ;                     ;173.62699066911;-32.83400132335
148.4798861736024;+20.9463313978049;148.47823971216;+20.94807917890; 628080246633611520; 0.0382; 0.0483; 104.7638; 0.0357;  523.777; -345.973; 0.042;  393.249; 0.051;  1.177;    213567.31109; 1.7535e+02;12.363530; 2.6993e+04; 6.8709e+01;14.260421; 2.9809e+05; 3.0227e+02;11.062027; 3.198394; -11.33; 0.70;        ;10.452423;0;0;0;1;1;0;0;0;1;0;0; 3006.5; 4.9496;-0.6353;    9.5129; 0.0002;      ;133131484789017440;1237667542289940545;         ;            ;URAT1-555165776;J095354.91+205650.9; 5264225;N8Y3000126;                ;09535523+2056460 ;                     ;148.47988614162; 20.94633143176
265.9831790990237;+43.3786111194854;265.98324231013;+43.37593023819;1349047857580994560; 0.0159; 0.0170; 104.9147; 0.0177;  603.287;   10.337; 0.021; -603.198; 0.023;  1.089;   3125418.97168; 1.5417e+03; 9.450096; 6.9969e+05; 7.3938e+02;10.726280; 3.6963e+06; 2.8889e+03; 8.328486; 2.397794; -14.53; 0.14;  8.9623; 7.805542;0;0;0;1;1;1;1;0;1;0;0; 3275.0; 4.3702;-0.5853;    9.5186; 0.0011; 86776;                  ;1237668726627303511;         ;3100-1810-1 ;URAT1-667259669;J174355.97+432236.8;        ;N5XE000968;                ;17435595+4322441 ;                     ;265.98317910060; 43.37861105261
